user_id,total_orders,avg_days_between_orders,avg_basket_size,reorder_rate_pct,total_items_purchased,segment
145128,8,21.71,3.75,36.67,30,2
145129,4,13.0,6.0,4.17,24,2
145130,9,7.88,12.22,47.27,110,0
145131,22,8.95,3.32,38.36,73,0
145132,17,17.25,5.41,33.7,92,0
145133,5,24.5,22.6,23.01,113,1
145134,5,20.0,5.4,29.63,27,2
145135,41,6.95,10.12,61.2,415,3
145136,12,10.27,10.33,48.39,124,0
145137,5,27.75,19.8,23.23,99,1
145138,7,16.67,5.86,34.15,41,2
145139,3,22.5,6.0,11.11,18,2
145140,27,9.04,2.26,52.46,61,0
145141,14,6.85,8.0,59.82,112,0
145142,3,28.0,10.67,3.13,32,2
145143,3,16.0,6.33,42.11,19,0
145144,64,5.67,2.27,76.55,145,3
145145,13,12.58,5.38,54.29,70,0
145146,11,10.5,18.18,43.5,200,1
145147,3,3.0,10.67,12.5,32,0
145148,5,23.25,3.8,31.58,19,2
145149,12,18.55,5.0,50.0,60,0
145150,20,16.32,12.2,51.64,244,0
145151,8,11.43,9.63,64.94,77,0
145152,4,15.67,5.25,14.29,21,2
145153,4,7.0,8.75,5.71,35,0
145154,12,12.64,6.42,42.86,77,0
145155,26,7.8,9.08,49.58,236,0
145156,19,11.89,6.63,46.03,126,0
145157,7,19.33,2.57,38.89,18,2
145158,11,18.5,23.0,65.22,253,1
145159,8,10.43,4.0,28.13,32,0
145160,3,18.0,5.33,25.0,16,2
145161,14,21.54,3.07,51.16,43,2
145162,7,25.33,8.86,46.77,62,2
145163,21,12.35,6.81,40.56,143,0
145164,25,8.96,20.08,71.91,502,1
145165,9,22.75,16.67,55.33,150,1
145166,12,18.36,3.92,38.3,47,2
145167,13,22.25,1.77,69.57,23,0
145168,25,10.83,13.28,68.98,332,0
145169,18,14.94,19.11,64.83,344,1
145170,6,24.0,6.0,25.0,36,2
145171,31,8.17,18.74,81.24,581,3
145172,3,30.0,9.67,0.0,29,2
145173,8,9.0,15.38,59.35,123,1
145174,37,9.31,2.86,60.38,106,3
145175,22,9.76,3.05,44.78,67,0
145176,6,5.4,5.0,36.67,30,0
145177,19,12.39,19.53,56.87,371,1
145178,26,9.76,16.81,58.35,437,1
145179,5,29.5,9.4,12.77,47,2
145180,4,24.67,8.5,23.53,34,2
145181,12,15.55,14.42,30.06,173,1
145182,32,8.0,28.97,74.22,927,1
145183,50,7.29,20.62,86.61,1031,3
145184,11,16.9,8.45,32.26,93,2
145185,14,20.15,4.43,56.45,62,0
145186,10,7.78,5.2,65.38,52,0
145187,6,12.0,18.83,46.02,113,1
145188,12,8.09,5.08,13.11,61,0
145189,12,21.27,8.83,37.74,106,2
145190,37,8.58,17.76,56.16,657,3
145191,14,14.62,14.79,36.71,207,1
145192,5,22.25,1.4,0.0,7,2
145193,48,7.43,20.25,74.49,972,3
145194,5,9.75,24.2,40.5,121,1
145195,7,15.5,12.14,42.35,85,0
145196,12,10.27,9.42,51.33,113,0
145197,30,11.07,10.5,60.32,315,0
145198,4,15.33,7.0,25.0,28,2
145199,13,14.17,12.69,28.48,165,0
145200,4,17.33,5.25,33.33,21,2
145201,3,28.5,6.67,45.0,20,2
145202,4,30.0,10.75,20.93,43,2
145203,3,30.0,10.67,3.13,32,2
145204,34,9.15,8.47,76.04,288,3
145205,4,23.33,8.5,35.29,34,2
145206,29,11.43,4.72,72.26,137,0
145207,11,20.1,2.91,34.38,32,2
145208,9,22.75,17.11,63.64,154,1
145209,10,14.67,10.2,41.18,102,0
145210,4,13.0,13.25,50.94,53,0
145211,13,18.0,8.08,24.76,105,2
145212,10,16.0,26.2,46.18,262,1
145213,77,4.63,10.83,78.42,834,3
145214,7,10.67,6.71,36.17,47,0
145215,8,23.43,9.13,38.36,73,2
145216,4,26.0,2.0,25.0,8,2
145217,9,21.75,7.11,28.13,64,2
145218,6,16.6,2.83,47.06,17,0
145219,28,9.7,12.82,68.52,359,3
145220,7,12.0,9.0,65.08,63,0
145221,12,15.18,8.92,58.88,107,0
145222,14,20.54,10.64,38.26,149,2
145223,6,3.6,12.33,40.54,74,0
145224,4,7.67,19.5,29.49,78,1
145225,6,23.8,13.5,38.27,81,2
145226,15,18.86,11.6,44.83,174,0
145227,8,6.0,18.63,32.21,149,1
145228,4,30.0,18.75,9.33,75,2
145229,10,11.67,11.6,43.1,116,0
145230,3,6.0,7.67,4.35,23,0
145231,8,7.14,9.63,27.27,77,0
145232,11,18.9,9.0,41.41,99,2
145233,7,20.83,2.29,18.75,16,2
145234,13,25.17,13.62,51.41,177,1
145235,17,10.38,11.0,43.32,187,0
145236,5,22.5,10.2,29.41,51,2
145237,14,5.46,13.57,64.74,190,0
145238,30,9.03,6.0,45.56,180,0
145239,37,9.17,14.14,63.67,523,3
145240,17,3.81,5.41,18.48,92,0
145241,3,30.0,9.33,7.14,28,2
145242,3,17.5,9.67,24.14,29,2
145243,12,14.09,11.0,38.64,132,0
145244,99,2.86,8.98,76.27,889,3
145245,6,25.8,11.33,35.29,68,2
145246,5,22.0,20.6,23.3,103,1
145247,6,18.4,8.5,21.57,51,2
145248,8,24.71,7.5,45.0,60,2
145249,3,15.0,4.67,7.14,14,2
145250,17,18.38,20.47,61.21,348,1
145251,58,2.3,6.26,53.17,363,3
145252,20,5.0,12.7,52.76,254,0
145253,85,4.25,5.09,64.67,433,3
145254,63,5.66,18.51,73.67,1166,3
145255,30,9.93,18.07,65.68,542,1
145256,50,7.2,19.34,64.01,967,3
145257,13,3.83,8.85,60.87,115,0
145258,51,7.24,12.69,77.9,647,3
145259,42,8.37,7.62,67.5,320,3
145260,3,6.5,8.67,11.54,26,0
145261,5,10.25,14.2,29.58,71,1
145262,8,20.57,8.13,15.38,65,2
145263,19,13.5,10.11,76.04,192,0
145264,9,18.75,3.22,3.45,29,2
145265,14,14.69,13.93,61.54,195,1
145266,11,24.4,1.55,41.18,17,2
145267,17,18.31,11.0,44.92,187,0
145268,13,7.5,10.69,45.32,139,0
145269,9,12.63,6.11,34.55,55,0
145270,25,10.88,12.0,73.67,300,0
145271,9,9.13,12.11,39.45,109,0
145272,6,25.2,15.33,51.09,92,1
145273,4,28.0,4.25,23.53,17,2
145274,10,18.89,17.0,41.18,170,1
145275,4,17.0,16.5,22.73,66,1
145276,46,8.07,11.7,79.18,538,3
145277,25,12.13,7.92,36.36,198,0
145278,30,6.79,9.53,43.01,286,0
145279,3,20.5,2.0,33.33,6,2
145280,3,30.0,7.67,43.48,23,2
145281,28,11.56,12.82,60.17,359,0
145282,12,9.18,8.17,31.63,98,0
145283,59,5.26,11.27,55.34,665,3
145284,3,7.0,12.67,26.32,38,0
145285,40,7.72,5.92,80.17,237,3
145286,9,21.75,11.11,29.0,100,2
145287,3,24.0,7.33,4.55,22,2
145288,21,4.4,11.9,50.8,250,0
145289,32,7.13,11.63,65.59,372,3
145290,5,24.25,12.4,25.81,62,2
145291,4,26.33,3.25,38.46,13,2
145292,11,9.1,15.55,45.61,171,1
145293,46,7.29,9.46,63.91,435,3
145294,3,30.0,8.67,30.77,26,2
145295,6,20.2,2.17,23.08,13,2
145296,14,19.23,9.0,36.51,126,2
145297,3,30.0,8.67,15.38,26,2
145298,21,8.3,11.52,67.36,242,0
145299,15,12.5,7.67,63.48,115,0
145300,9,11.63,3.11,17.86,28,0
145301,7,20.5,8.29,29.31,58,2
145302,27,8.92,10.11,51.65,273,0
145303,3,16.0,4.67,14.29,14,2
145304,40,6.23,6.05,73.14,242,3
145305,7,25.5,8.29,43.1,58,2
145306,6,23.8,4.83,31.03,29,2
145307,7,15.0,5.43,31.58,38,0
145308,5,30.0,2.2,36.36,11,2
145309,6,19.8,10.67,20.31,64,2
145310,8,22.14,5.0,62.5,40,0
145311,10,14.78,10.3,38.83,103,0
145312,3,16.0,5.33,0.0,16,2
145313,4,30.0,7.5,40.0,30,2
145314,14,12.92,5.79,48.15,81,0
145315,9,25.63,4.67,30.95,42,2
145316,3,17.0,9.0,14.81,27,2
145317,4,30.0,2.5,20.0,10,2
145318,4,14.33,12.25,53.06,49,0
145319,7,26.0,2.14,53.33,15,2
145320,5,26.0,16.6,22.89,83,2
145321,11,24.1,13.55,59.06,149,1
145322,9,9.13,8.67,52.56,78,0
145323,4,19.0,10.25,14.63,41,2
145324,22,13.38,16.23,58.82,357,1
145325,13,17.58,13.46,50.29,175,1
145326,7,10.33,8.14,12.28,57,0
145327,18,14.88,6.17,36.04,111,0
145328,4,11.67,7.75,54.84,31,0
145329,14,17.15,13.79,47.15,193,1
145330,6,20.6,3.67,54.55,22,0
145331,5,10.0,16.6,28.92,83,1
145332,43,8.38,7.77,64.37,334,3
145333,6,6.8,13.67,45.12,82,0
145334,16,11.4,11.69,33.16,187,0
145335,10,17.22,16.5,63.03,165,1
145336,24,7.0,11.25,62.22,270,0
145337,6,24.8,4.0,45.83,24,2
145338,7,15.83,4.0,7.14,28,2
145339,5,24.25,11.4,56.14,57,2
145340,18,9.94,6.56,44.07,118,0
145341,5,14.0,6.4,34.38,32,0
145342,14,15.15,8.36,22.22,117,2
145343,28,11.15,19.86,82.19,556,1
145344,3,10.5,22.0,15.15,66,1
145345,8,18.29,5.75,50.0,46,0
145346,17,13.75,15.76,75.0,268,1
145347,9,12.63,4.33,38.46,39,0
145348,7,23.17,7.57,24.53,53,2
145349,5,27.75,17.6,51.14,88,1
145350,11,12.5,19.09,63.33,210,1
145351,3,26.0,56.67,28.82,170,1
145352,5,16.25,9.2,30.43,46,2
145353,11,12.4,12.91,45.77,142,0
145354,26,11.68,2.12,50.91,55,0
145355,6,13.8,17.0,40.2,102,1
145356,21,11.9,10.33,70.97,217,0
145357,11,13.6,16.55,53.3,182,1
145358,17,14.0,6.53,55.86,111,0
145359,4,29.33,11.5,21.74,46,2
145360,8,9.0,6.88,12.73,55,0
145361,21,17.25,3.33,80.0,70,0
145362,3,23.0,10.33,25.81,31,2
145363,4,14.67,14.0,32.14,56,1
145364,27,9.35,7.52,82.76,203,3
145365,7,15.67,9.43,10.61,66,2
145366,8,7.29,3.25,34.62,26,0
145367,25,13.71,3.76,79.79,94,0
145368,37,9.83,4.0,68.92,148,3
145369,4,19.0,4.0,62.5,16,0
145370,6,23.0,7.17,51.16,43,2
145371,18,9.41,17.28,56.59,311,1
145372,12,16.09,17.5,72.86,210,1
145373,9,8.38,5.67,72.55,51,0
145374,8,13.14,11.13,34.83,89,0
145375,6,25.0,7.33,52.27,44,2
145376,29,12.14,5.52,58.75,160,0
145377,10,15.89,14.8,33.11,148,1
145378,44,7.0,6.34,55.91,279,3
145379,9,18.75,14.0,56.35,126,1
145380,14,22.85,9.29,68.46,130,0
145381,5,20.25,2.2,18.18,11,2
145382,4,30.0,3.5,0.0,14,2
145383,7,26.5,14.14,40.4,99,2
145384,20,17.0,1.65,51.52,33,0
145385,29,12.46,15.34,86.07,445,3
145386,6,13.4,10.83,29.23,65,0
145387,3,30.0,7.33,22.73,22,2
145388,14,12.31,5.29,28.38,74,0
145389,22,6.0,15.0,54.55,330,0
145390,36,5.83,17.33,74.52,624,3
145391,13,15.92,4.92,25.0,64,2
145392,6,30.0,4.33,15.38,26,2
145393,5,23.75,11.2,8.93,56,2
145394,4,8.0,9.0,27.78,36,0
145395,20,14.58,11.6,59.05,232,0
145396,8,14.71,8.38,25.37,67,2
145397,4,8.67,1.25,40.0,5,0
145398,60,5.97,16.13,84.5,968,3
145399,6,24.8,12.5,17.33,75,2
145400,8,8.0,13.13,38.1,105,0
145401,16,10.4,10.56,51.48,169,0
145402,58,5.7,7.62,66.52,442,3
145403,6,15.6,3.83,52.17,23,0
145404,13,18.17,13.15,52.05,171,1
145405,5,9.0,3.6,44.44,18,0
145406,4,17.0,5.5,18.18,22,2
145407,24,12.57,14.08,70.71,338,1
145408,13,7.92,8.31,31.48,108,0
145409,21,13.65,21.19,64.04,445,1
145410,22,14.1,18.36,75.5,404,1
145411,22,14.86,13.32,60.75,293,0
145412,6,18.6,3.5,19.05,21,2
145413,37,7.92,13.05,89.65,483,3
145414,3,15.0,3.33,40.0,10,0
145415,5,24.0,3.6,11.11,18,2
145416,5,21.25,7.2,27.78,36,2
145417,3,12.5,1.33,25.0,4,0
145418,10,17.56,8.9,23.6,89,2
145419,3,10.5,6.33,5.26,19,2
145420,3,9.0,14.0,30.95,42,0
145421,8,17.71,40.13,45.79,321,1
145422,54,6.7,5.17,63.8,279,3
145423,57,6.43,4.39,67.6,250,3
145424,9,13.38,10.44,31.91,94,0
145425,13,17.25,5.54,56.94,72,0
145426,43,4.81,10.16,76.66,437,3
145427,16,18.8,6.31,76.24,101,0
145428,68,3.58,8.88,69.87,604,3
145429,30,11.34,12.77,60.31,383,0
145430,8,23.71,10.88,20.69,87,2
145431,4,17.33,7.0,3.57,28,2
145432,7,23.33,32.29,39.82,226,1
145433,37,8.42,5.78,50.93,214,3
145434,7,18.83,6.71,44.68,47,2
145435,9,7.5,8.78,24.05,79,0
145436,9,14.0,10.44,26.6,94,0
145437,11,11.1,5.64,53.23,62,0
145438,7,18.5,9.29,32.31,65,2
145439,4,24.67,7.0,46.43,28,2
145440,65,5.53,3.22,66.03,209,3
145441,6,18.4,3.5,38.1,21,2
145442,3,30.0,15.0,15.56,45,2
145443,8,19.71,9.88,37.97,79,2
145444,53,6.62,19.42,77.94,1029,3
145445,11,22.8,25.45,51.07,280,1
145446,4,27.0,10.0,15.0,40,2
145447,10,9.0,8.6,33.72,86,0
145448,3,20.5,14.67,38.64,44,1
145449,9,25.63,2.0,38.89,18,2
145450,4,16.0,2.0,0.0,8,2
145451,27,9.08,10.22,61.96,276,0
145452,19,11.17,6.89,54.2,131,0
145453,12,15.18,6.25,25.33,75,2
145454,99,3.22,12.93,77.19,1280,3
145455,7,25.5,6.86,77.08,48,0
145456,9,21.88,12.56,41.59,113,2
145457,8,3.14,6.13,28.57,49,0
145458,10,10.89,8.9,61.8,89,0
145459,4,19.33,6.0,20.83,24,2
145460,7,20.5,20.14,51.77,141,1
145461,5,30.0,7.8,10.26,39,2
145462,3,19.0,21.67,15.38,65,1
145463,3,30.0,32.33,11.34,97,1
145464,5,24.75,12.6,23.81,63,2
145465,7,9.33,6.0,52.38,42,0
145466,4,30.0,4.25,11.76,17,2
145467,4,25.0,8.75,8.57,35,2
145468,5,29.0,2.6,30.77,13,2
145469,31,7.5,11.29,92.86,350,3
145470,5,30.0,6.8,11.76,34,2
145471,7,19.17,10.57,21.62,74,2
145472,3,17.0,7.33,22.73,22,2
145473,4,14.0,18.5,32.43,74,1
145474,7,8.17,1.71,33.33,12,0
145475,4,24.0,7.5,16.67,30,2
145476,6,18.2,4.33,57.69,26,0
145477,16,12.87,3.88,32.26,62,0
145478,9,13.38,19.67,32.2,177,1
145479,18,12.29,10.28,31.35,185,0
145480,55,3.94,9.16,77.58,504,3
145481,99,2.6,3.22,96.24,319,3
145482,9,23.75,8.33,37.33,75,2
145483,15,19.71,8.67,49.23,130,0
145484,21,5.4,12.24,57.2,257,0
145485,24,4.91,1.63,56.41,39,0
145486,8,7.29,28.75,50.43,230,1
145487,4,24.33,1.75,57.14,7,2
145488,8,23.14,5.25,59.52,42,2
145489,3,9.0,18.67,33.93,56,1
145490,15,10.21,13.8,56.04,207,0
145491,13,13.67,19.46,55.73,253,1
145492,31,11.53,10.39,60.25,322,0
145493,39,8.58,7.33,79.02,286,3
145494,32,10.52,4.44,50.7,142,0
145495,4,25.33,7.5,26.67,30,2
145496,14,19.31,8.43,66.95,118,0
145497,61,5.95,5.1,91.0,311,3
145498,5,28.5,4.4,31.82,22,2
145499,11,19.7,6.73,20.27,74,2
145500,84,4.36,6.13,56.12,515,3
145501,27,8.65,12.07,59.51,326,0
145502,4,28.33,3.25,15.38,13,2
145503,52,6.98,16.21,80.07,843,3
145504,39,4.18,4.0,78.21,156,3
145505,67,4.56,4.36,64.38,292,3
145506,16,6.13,6.13,33.67,98,0
145507,4,22.0,10.75,16.28,43,2
145508,14,19.46,5.14,41.67,72,2
145509,4,30.0,16.75,35.82,67,2
145510,4,6.67,9.75,15.38,39,0
145511,11,18.4,11.09,59.02,122,0
145512,9,19.88,11.0,41.41,99,2
145513,40,9.0,12.43,80.48,497,3
145514,3,30.0,6.67,10.0,20,2
145515,8,20.43,15.13,42.15,121,1
145516,31,10.37,5.9,51.91,183,0
145517,8,15.0,6.5,61.54,52,0
145518,37,8.25,8.84,60.24,327,3
145519,5,2.75,17.0,17.65,85,1
145520,42,8.34,11.24,65.89,472,3
145521,6,18.8,16.83,29.7,101,1
145522,3,5.0,17.67,37.74,53,1
145523,9,12.13,3.11,35.71,28,0
145524,7,14.33,5.86,51.22,41,0
145525,3,6.5,10.33,25.81,31,0
145526,23,11.64,28.09,71.83,646,1
145527,18,15.47,7.72,56.12,139,0
145528,42,8.27,7.29,36.93,306,3
145529,17,10.56,13.76,77.78,234,0
145530,36,9.0,12.42,65.1,447,3
145531,8,27.29,5.25,45.24,42,2
145532,3,28.5,8.33,4.0,25,2
145533,3,3.0,4.67,14.29,14,0
145534,30,11.83,6.93,72.12,208,3
145535,3,14.0,9.33,28.57,28,0
145536,22,12.33,15.32,46.59,337,1
145537,18,12.65,18.17,50.76,327,1
145538,43,3.38,3.63,83.97,156,3
145539,11,11.2,8.91,43.88,98,0
145540,5,14.25,4.2,61.9,21,0
145541,16,13.73,7.06,27.43,113,0
145542,3,21.5,8.0,8.33,24,2
145543,19,12.5,7.0,45.86,133,0
145544,3,27.5,2.33,57.14,7,2
145545,4,23.67,23.5,11.7,94,1
145546,15,16.36,7.27,40.37,109,0
145547,5,11.75,2.2,36.36,11,0
145548,5,16.75,8.0,17.5,40,2
145549,44,7.05,14.2,84.16,625,3
145550,33,8.44,9.91,71.56,327,3
145551,12,7.82,11.33,51.47,136,0
145552,4,5.0,8.0,15.63,32,0
145553,17,9.25,8.0,20.59,136,0
145554,12,20.27,7.83,53.19,94,0
145555,99,3.31,8.27,65.69,819,3
145556,4,15.0,12.5,32.0,50,0
145557,48,7.38,14.56,66.38,699,3
145558,5,22.5,12.2,26.23,61,2
145559,19,6.61,11.84,58.67,225,0
145560,19,16.89,13.16,55.2,250,1
145561,33,9.25,9.94,76.52,328,3
145562,6,19.2,6.5,17.95,39,2
145563,20,11.84,7.3,54.79,146,0
145564,31,8.13,17.97,85.82,557,3
145565,44,8.3,2.39,70.48,105,3
145566,15,17.5,4.2,47.62,63,0
145567,3,3.0,5.0,0.0,15,0
145568,3,7.5,9.0,33.33,27,0
145569,25,12.13,15.24,62.47,381,1
145570,31,11.77,8.77,59.19,272,0
145571,3,16.0,8.0,12.5,24,2
145572,4,30.0,9.5,23.68,38,2
145573,8,12.71,10.5,30.95,84,0
145574,3,7.0,11.0,30.3,33,0
145575,6,5.6,8.0,52.08,48,0
145576,3,29.0,6.33,0.0,19,2
145577,38,6.43,15.18,76.26,577,3
145578,8,19.43,8.75,22.86,70,2
145579,4,21.0,7.5,16.67,30,2
145580,21,13.2,6.48,41.91,136,0
145581,4,5.0,14.0,33.93,56,0
145582,8,21.29,16.25,43.85,130,1
145583,16,11.87,9.0,79.17,144,0
145584,5,18.75,13.8,13.04,69,2
145585,9,22.88,11.44,70.87,103,1
145586,4,12.0,11.0,22.73,44,0
145587,14,16.08,7.5,57.14,105,0
145588,58,5.89,11.47,71.73,665,3
145589,3,30.0,16.67,18.0,50,2
145590,9,14.13,16.33,57.82,147,1
145591,6,24.6,3.83,0.0,23,2
145592,10,19.33,1.5,26.67,15,2
145593,5,7.25,13.0,52.31,65,0
145594,16,9.67,6.06,78.35,97,0
145595,23,5.95,6.7,59.74,154,0
145596,79,4.58,7.67,77.89,606,3
145597,3,30.0,16.0,8.33,48,2
145598,6,10.4,6.0,41.67,36,0
145599,99,3.49,7.0,75.32,693,3
145600,7,23.67,16.29,32.46,114,1
145601,19,10.06,8.47,50.31,161,0
145602,4,30.0,11.5,15.22,46,2
145603,3,30.0,5.67,11.76,17,2
145604,13,12.5,6.31,63.41,82,0
145605,6,12.4,13.0,26.92,78,0
145606,4,30.0,6.75,40.74,27,2
145607,4,11.33,2.5,20.0,10,0
145608,6,9.8,2.17,69.23,13,0
145609,5,5.25,14.2,39.44,71,0
145610,50,7.33,13.4,62.99,670,3
145611,52,6.94,5.81,84.44,302,3
145612,14,13.77,15.79,40.72,221,1
145613,4,10.33,13.5,11.11,54,2
145614,3,2.0,4.67,21.43,14,0
145615,17,11.5,13.12,29.6,223,0
145616,16,18.27,9.88,45.57,158,0
145617,6,20.8,15.83,52.63,95,1
145618,29,8.04,8.28,37.92,240,0
145619,24,14.0,8.54,64.88,205,0
145620,36,9.4,8.78,75.32,316,3
145621,19,16.94,8.42,69.38,160,0
145622,4,15.33,3.5,35.71,14,0
145623,11,19.6,5.55,14.75,61,2
145624,9,14.75,16.56,29.53,149,1
145625,7,16.67,3.86,55.56,27,0
145626,14,3.62,5.71,70.0,80,0
145627,24,14.0,8.0,40.1,192,0
145628,89,4.02,9.98,68.69,888,3
145629,3,18.5,9.67,10.34,29,2
145630,30,11.52,3.9,59.83,117,0
145631,4,29.67,17.25,10.14,69,2
145632,3,15.5,3.33,0.0,10,2
145633,3,16.0,4.67,7.14,14,2
145634,44,7.67,11.05,61.73,486,3
145635,14,14.85,5.14,40.28,72,0
145636,12,8.09,5.25,49.21,63,0
145637,9,20.0,13.44,26.45,121,2
145638,8,11.86,17.5,57.86,140,1
145639,16,20.27,10.88,78.74,174,0
145640,40,7.54,4.58,88.52,183,3
145641,4,17.33,4.5,5.56,18,2
145642,20,10.16,7.2,48.61,144,0
145643,25,14.54,9.4,70.21,235,0
145644,19,7.39,13.0,49.8,247,0
145645,5,25.25,22.4,36.61,112,1
145646,7,30.0,14.57,43.14,102,2
145647,4,14.33,2.0,37.5,8,0
145648,6,13.6,26.33,54.43,158,1
145649,17,16.75,15.29,42.31,260,1
145650,4,15.0,4.0,6.25,16,2
145651,11,19.6,21.82,70.83,240,1
145652,6,24.2,4.5,33.33,27,2
145653,5,11.0,7.8,23.08,39,0
145654,11,20.1,6.18,29.41,68,2
145655,9,20.0,5.22,44.68,47,2
145656,9,22.63,6.89,46.77,62,2
145657,40,9.15,10.13,62.22,405,3
145658,11,15.0,5.0,54.55,55,0
145659,39,6.79,8.13,72.24,317,3
145660,13,9.08,4.15,33.33,54,0
145661,45,7.39,5.18,68.24,233,3
145662,16,5.8,6.0,21.88,96,0
145663,10,9.89,7.9,26.58,79,0
145664,13,13.75,15.15,74.62,197,1
145665,8,24.29,4.63,27.03,37,2
145666,4,22.0,12.0,45.83,48,2
145667,8,12.14,6.38,25.49,51,0
145668,21,9.05,2.43,72.55,51,0
145669,3,14.5,19.33,25.86,58,1
145670,6,25.0,9.67,29.31,58,2
145671,11,10.1,8.18,15.56,90,0
145672,78,4.65,12.96,74.78,1011,3
145673,3,30.0,2.67,62.5,8,2
145674,11,24.7,18.55,44.12,204,1
145675,23,14.77,6.96,59.38,160,0
145676,10,12.56,9.1,47.25,91,0
145677,5,17.0,13.0,26.15,65,2
145678,46,5.18,11.43,73.57,526,3
145679,6,12.6,6.33,31.58,38,0
145680,16,12.07,3.81,11.48,61,0
145681,4,6.0,11.0,18.18,44,0
145682,7,15.5,37.71,59.85,264,1
145683,40,6.87,4.33,79.19,173,3
145684,9,24.88,13.22,46.22,119,2
145685,11,23.5,11.64,64.06,128,1
145686,80,4.47,28.05,88.19,2244,3
145687,11,23.4,15.73,47.4,173,1
145688,7,11.83,11.14,50.0,78,0
145689,14,16.15,6.93,60.82,97,0
145690,3,16.0,9.0,3.7,27,2
145691,5,29.0,1.2,33.33,6,2
145692,9,8.75,16.67,52.67,150,1
145693,3,4.5,1.0,33.33,3,0
145694,33,9.28,9.06,42.47,299,0
145695,57,6.39,14.68,80.17,837,3
145696,4,23.67,5.5,27.27,22,2
145697,17,9.81,9.53,46.3,162,0
145698,4,30.0,1.75,14.29,7,2
145699,37,9.89,13.16,57.91,487,3
145700,28,10.85,15.86,71.4,444,3
145701,11,23.0,5.82,62.5,64,0
145702,40,8.72,14.18,55.73,567,3
145703,4,26.0,6.0,33.33,24,2
145704,12,19.27,5.83,65.71,70,0
145705,27,12.08,19.7,48.31,532,1
145706,65,5.53,4.34,93.97,282,3
145707,22,13.81,15.95,52.71,351,1
145708,5,30.0,3.6,16.67,18,2
145709,16,11.2,15.63,53.6,250,1
145710,3,30.0,13.0,12.82,39,2
145711,15,12.71,17.13,67.7,257,1
145712,3,10.0,8.0,12.5,24,0
145713,9,15.75,6.89,16.13,62,2
145714,5,24.5,16.4,31.71,82,1
145715,49,7.38,21.24,71.37,1041,3
145716,5,30.0,2.0,40.0,10,2
145717,3,17.0,6.67,30.0,20,2
145718,5,29.5,26.4,43.18,132,1
145719,10,22.22,7.8,58.97,78,0
145720,4,27.0,7.0,14.29,28,2
145721,6,16.8,9.33,39.29,56,0
145722,68,5.28,5.59,62.63,380,3
145723,6,14.0,9.83,20.34,59,2
145724,68,4.66,15.97,68.69,1086,3
145725,23,11.95,10.87,59.2,250,0
145726,5,7.25,15.2,31.58,76,1
145727,3,4.5,13.0,5.13,39,0
145728,4,19.67,11.75,25.53,47,2
145729,6,13.6,11.0,40.91,66,0
145730,24,13.3,19.5,61.75,468,1
145731,9,22.63,6.67,41.67,60,2
145732,8,21.29,7.5,51.67,60,2
145733,4,16.33,12.25,16.33,49,2
145734,3,20.5,2.67,37.5,8,2
145735,15,14.43,6.2,58.06,93,0
145736,7,18.17,8.57,13.33,60,2
145737,14,18.23,8.71,27.87,122,2
145738,10,22.44,2.6,65.38,26,0
145739,12,12.27,8.08,30.93,97,0
145740,13,21.67,21.54,54.29,280,1
145741,5,11.5,5.2,11.54,26,2
145742,6,14.6,7.67,47.83,46,0
145743,3,20.5,8.33,8.0,25,2
145744,22,14.9,19.59,62.18,431,1
145745,19,13.72,14.74,53.21,280,1
145746,7,15.17,18.14,29.13,127,1
145747,3,14.0,29.67,43.82,89,1
145748,19,14.5,8.42,33.75,160,0
145749,9,9.13,7.56,17.65,68,0
145750,3,18.0,4.67,7.14,14,2
145751,16,17.87,9.69,55.48,155,0
145752,5,17.5,29.0,31.72,145,1
145753,27,9.46,9.37,66.8,253,0
145754,11,16.2,7.09,30.77,78,2
145755,11,20.2,5.73,9.52,63,2
145756,14,12.31,7.29,63.73,102,0
145757,3,16.5,7.33,27.27,22,2
145758,11,4.4,9.36,55.34,103,0
145759,3,12.5,7.33,4.55,22,2
145760,3,30.0,27.0,35.8,81,1
145761,11,6.0,12.45,45.26,137,0
145762,8,17.57,8.88,40.85,71,0
145763,12,23.82,17.17,36.41,206,1
145764,56,5.87,11.27,77.18,631,3
145765,15,16.43,12.67,33.68,190,0
145766,5,24.0,14.0,20.0,70,2
145767,35,10.06,7.37,68.22,258,3
145768,4,14.67,9.75,38.46,39,0
145769,14,15.31,21.43,47.67,300,1
145770,10,18.78,11.6,53.45,116,0
145771,3,30.0,3.0,11.11,9,2
145772,15,16.14,12.13,60.44,182,0
145773,56,6.55,6.61,73.24,370,3
145774,4,10.33,1.5,0.0,6,2
145775,24,14.61,15.75,76.72,378,1
145776,20,14.89,8.45,53.85,169,0
145777,7,23.67,4.57,37.5,32,2
145778,12,23.36,6.58,43.04,79,2
145779,6,16.4,12.17,52.05,73,0
145780,40,8.67,8.53,70.97,341,3
145781,3,10.0,1.67,0.0,5,2
145782,4,11.67,9.75,25.64,39,0
145783,5,15.75,7.2,11.11,36,2
145784,30,11.07,20.2,64.03,606,1
145785,33,10.53,14.67,69.83,484,3
145786,4,24.33,17.0,36.76,68,1
145787,19,7.22,4.68,56.18,89,0
145788,15,11.79,7.33,55.45,110,0
145789,8,7.57,16.88,61.48,135,1
145790,24,11.26,23.88,74.35,573,1
145791,3,30.0,4.0,8.33,12,2
